1000 0.00275542
2000 0.00452161
3000 0.00612939
4000 0.01096057
5000 0.01910654
6000 0.02923591
7000 0.03204276
8000 0.04682948
9000 0.06395973
10000 0.06999738
11000 0.09978166
12000 0.10351026
13000 0.11982849
14000 0.14082312
15000 0.16032876
16000 0.23689573
17000 0.20366991
18000 0.23930015
19000 0.24670163
20000 0.27215649
