1000 6.5E-6
2000 1.04E-5
3000 1.47E-5
4000 1.96E-5
5000 2.39E-5
6000 3.4E-5
7000 3.95E-5
8000 4.98E-5
9000 4.23E-5
10000 5.46E-5
11000 6.28E-5
12000 7.76E-5
13000 6.51E-5
14000 6.4E-5
15000 7.36E-5
16000 7.81E-5
17000 9.0E-5
18000 8.22E-5
19000 8.5E-5
20000 1.151E-4
