1000 6.6E-6
2000 1.12E-5
3000 1.5E-5
4000 1.98E-5
5000 2.56E-5
6000 2.74E-5
7000 3.75E-5
8000 4.13E-5
9000 4.68E-5
10000 4.74E-5
11000 5.74E-5
12000 5.5E-5
13000 6.57E-5
14000 6.2E-5
15000 6.87E-5
16000 7.71E-5
17000 9.02E-5
18000 8.05E-5
19000 1.121E-4
20000 9.32E-5
