1000 2.195E-4
2000 8.579E-4
3000 0.0019152
4000 0.0045966
5000 0.0063844
6000 0.0159724
7000 0.0145757
8000 0.0171339
9000 0.0188833
10000 0.023945
11000 0.0285825
12000 0.0330568
13000 0.0408429
14000 0.0491947
15000 0.0544258
16000 0.0620402
17000 0.0916827
18000 0.073735
19000 0.0793494
20000 0.1032748
