1000 3.8E-6
2000 5.3E-6
3000 8.3E-6
4000 7.85E-5
5000 1.19E-5
6000 1.36E-5
7000 1.48E-5
8000 2.83E-5
9000 1.91E-5
10000 2.11E-5
11000 2.33E-5
12000 3.12E-5
13000 2.76E-5
14000 2.87E-5
15000 3.07E-5
16000 3.28E-5
17000 3.43E-5
18000 3.62E-5
19000 3.91E-5
20000 4.04E-5
