1000 3.25E-5
2000 6.43E-5
3000 1.267E-4
4000 1.312E-4
5000 1.962E-4
6000 1.921E-4
7000 2.398E-4
8000 2.616E-4
9000 3.051E-4
10000 3.41E-4
11000 3.771E-4
12000 4.505E-4
13000 4.74E-4
14000 4.71E-4
15000 5.231E-4
16000 5.533E-4
17000 6.556E-4
18000 6.356E-4
19000 6.705E-4
20000 7.63E-4
