1000 0.00693471
2000 0.00739263
3000 0.01518957
4000 0.02566676
5000 0.0355175
6000 0.06344138
7000 0.08299102
8000 0.08449653
9000 0.11301143
10000 0.14013105
11000 0.15463043
12000 0.1939375
13000 0.2436567
14000 0.25995445
15000 0.30522778
16000 0.35983572
17000 0.37993981
18000 0.52143238
19000 0.5241828
20000 0.5191957
