1000 0.00186078
2000 6.2093E-4
3000 0.00174478
4000 0.00206223
5000 0.00313475
6000 0.0043227
7000 0.00635099
8000 0.0086756
9000 0.01104484
10000 0.01265333
11000 0.01659945
12000 0.01601445
13000 0.02121195
14000 0.02164528
15000 0.02507066
16000 0.02774889
17000 0.03133967
18000 0.03945801
19000 0.04084309
20000 0.04304927
