1000 1.5561E-4
2000 1.8928E-4
3000 2.5356E-4
4000 3.2317E-4
5000 3.2684E-4
6000 4.2726E-4
7000 4.5004E-4
8000 4.9733E-4
9000 5.668E-4
10000 6.4368E-4
11000 7.0969E-4
12000 7.9029E-4
13000 8.8361E-4
14000 9.8892E-4
15000 0.00103948
16000 0.00111023
17000 0.00119842
18000 0.00128489
19000 0.00131585
20000 0.00141698
