1000 1.981E-4
2000 7.448E-4
3000 0.0024052
4000 0.0030252
5000 0.0056676
6000 0.0075209
7000 0.0094579
8000 0.0120935
9000 0.0152304
10000 0.0193655
11000 0.0254248
12000 0.0282958
13000 0.0359678
14000 0.0416351
15000 0.0568797
16000 0.0507305
17000 0.0576123
18000 0.064546
19000 0.0714115
20000 0.0785785
