1000 1.9E-5
2000 6.79E-5
3000 1.795E-4
4000 2.384E-4
5000 3.947E-4
6000 5.647E-4
7000 8.559E-4
8000 9.968E-4
9000 0.001244
10000 0.0015548
11000 0.0019515
12000 0.0022804
13000 0.0027086
14000 0.0030234
15000 0.0035223
16000 0.0038214
17000 0.0044028
18000 0.0049113
19000 0.0067724
20000 0.0064284
