1000 3.82E-5
2000 6.98E-5
3000 1.216E-4
4000 1.49E-4
5000 2.021E-4
6000 2.527E-4
7000 2.852E-4
8000 3.421E-4
9000 3.806E-4
10000 4.473E-4
11000 5.347E-4
12000 5.317E-4
13000 5.899E-4
14000 6.267E-4
15000 6.571E-4
16000 6.989E-4
17000 7.56E-4
18000 8.271E-4
19000 8.377E-4
20000 8.907E-4
